,ORGQ_ID,RELQ_CATEGORY,RELQ_DATE,RELQ_ID,RELQ_RANKING_ORDER,RELQ_RELEVANCE2ORGQ,RELQ_USERID,RELQ_USERNAME,RELQ_text,ORGQ_SUBJECT,ORGQ_TEXT,genre
3436,Q203,Qatari Culture,2009-02-01 18:08:45,Q203_R37,37,Irrelevant,U2,anonymous,why Arab Girls NOt getting marry indian man,can wife sponser husband if he loses job,My husbands contract will be terminated soon. i am currently on his sponsership( dependant visa) working in senior position. can i sponser him and my children if my company agrees to change my sponsership from his to company;s ? What is the procedure for this? kindly reply thanks,none
3437,Q203,Welcome to Qatar,2008-05-30 13:54:14,Q203_R39,39,Irrelevant,U4465,aprilanne,i am the legal wife here in the philippines.for 4 years;i am hoping that my hubby will get me and my kids there but it will not happen anymore.she has a mistress who resign from hamad sometime in 2005 since she gave birth.He is planning to get her and they will be the legal family in qatar.what will i do?,can wife sponser husband if he loses job,My husbands contract will be terminated soon. i am currently on his sponsership( dependant visa) working in senior position. can i sponser him and my children if my company agrees to change my sponsership from his to company;s ? What is the procedure for this? kindly reply thanks,none
3438,Q203,Opportunities,2012-11-12 13:06:59,Q203_R43,43,Irrelevant,U1929,doha0303,Can somebody tell me how i get a good job in doha? i have an American passport and holding a husband visas; with a bachelor degree; speaking 3 languages; having a hard time to find a good job; i post my CV on many website including bayt.com and many more; but didn't get any respond. Thanks.,can wife sponser husband if he loses job,My husbands contract will be terminated soon. i am currently on his sponsership( dependant visa) working in senior position. can i sponser him and my children if my company agrees to change my sponsership from his to company;s ? What is the procedure for this? kindly reply thanks,none
3439,Q203,Qatar Living Lounge,2007-11-13 15:17:03,Q203_R49,49,Irrelevant,U2295,sandy1161,Hi Could you ladies please let me have feed back with regards to your lifestyle and living standrads in Doha. Do you enjoy living there? Whats it like to live there? If you had a choice would you like to be living Qatar; Abu Dhabi or Dubai? My husband has been offered a job in Doha and he is unsure if he should accept. Any help or advice about Doha would be a great help. Thankyou Sandra,can wife sponser husband if he loses job,My husbands contract will be terminated soon. i am currently on his sponsership( dependant visa) working in senior position. can i sponser him and my children if my company agrees to change my sponsership from his to company;s ? What is the procedure for this? kindly reply thanks,none
3440,Q204,Family Life in Qatar,2012-08-23 11:01:50,Q204_R9,9,PerfectMatch,U1485,mayrose3384,I have few complications with my health conditions and have lost 3 babies previously. I've moved to Doha a few months back and we wanted to be prepared for a future pregnancy. I have heard that Al Ahli is the best hospital here; compared to HMC; but I wanted to know which gynecologist is best for high-risk pregnancies. Thanks in advance.,OBGYN in Doha,Does anyone know of a good OBGYN in Doha,none
3441,Q204,Family Life in Qatar,2010-11-07 10:02:19,Q204_R17,17,PerfectMatch,U2487,damsel_in_distress,Is there any Pinay OB GYN here in Doha?,OBGYN in Doha,Does anyone know of a good OBGYN in Doha,none
3442,Q204,Health and Fitness,2008-08-06 11:26:19,Q204_R28,28,PerfectMatch,U3057,Palm,I am pregnant in Doha; can you recommend which gynecologist and hospital to use?,OBGYN in Doha,Does anyone know of a good OBGYN in Doha,none
3443,Q204,Family Life in Qatar,2008-01-09 15:22:33,Q204_R29,29,PerfectMatch,U2475,Jesse,I'm from the US; and working in Qatar under my own sponsership. I found out when I was back in the US for the holidays that I'm pregnant. I need to find an OBGYN here in Doha; as I will be here for a while yet. Does anyone know if the hospital will give me problems or refuse to see me because I'm not married? Any advice would be greatly appreciated. Thanks,OBGYN in Doha,Does anyone know of a good OBGYN in Doha,none
3444,Q204,Welcome to Qatar,2006-01-26 00:27:54,Q204_R32,32,PerfectMatch,U4473,ditto,Can anyone recommend a good OB/GYN to follow up on pregnancy? Or maybe recommend a hospital or centre that has good doctors and proper equipment. Another health related issue: has anyone had any success in treating low back pain here in Doha? If one needs to have a CT scan or an MRI; where should one go? And what about chiropractic centres; are they any good? Thanks!,OBGYN in Doha,Does anyone know of a good OBGYN in Doha,none
3445,Q204,Family Life in Qatar,2011-02-15 09:47:13,Q204_R37,37,Irrelevant,U662,HisSunshine,We are new here and have found out we are expecting a baby later this year. Where is the best place to deliver? Any recommendations on doctors?,OBGYN in Doha,Does anyone know of a good OBGYN in Doha,none
3446,Q204,Family Life in Qatar,2008-09-22 16:18:31,Q204_R40,40,Relevant,U641,Flavia,Hello; i'm 4 months pregnant and i have been seeing Dr. Najla at Al Ahli hospital. I plan to give birth there and i really aprecciate some considerations from women who had delivered there. How was the deliver? It was normal labour or c-section? Are the nurses well prepared to take care of the babies?? Please; any information will be very important. Thanks,OBGYN in Doha,Does anyone know of a good OBGYN in Doha,none
3447,Q204,Salary and Allowances,2006-08-25 15:43:44,Q204_R46,46,Irrelevant,U2434,dr S,Hi; Any doctors around working at HMC as resident? I have applied for residency training program at HMC. Awaiting reply; however; I was wondring what would be the salary to expect and allownaces? Do they offer accommodation to married couples? If not what kind of living allowance they give? Basic salary? How is the training there at HMC? Your guidance will be appreciated. Thanks. S.,OBGYN in Doha,Does anyone know of a good OBGYN in Doha,none
3448,Q204,Family Life in Qatar,2011-04-04 13:32:14,Q204_R49,49,PerfectMatch,U4477,kayyumtolkar,Who is the best doctor for my wife as we are planning to have baby? please recommend...,OBGYN in Doha,Does anyone know of a good OBGYN in Doha,none
3449,Q204,Qatar Living Lounge,2011-12-24 14:39:53,Q204_R59,59,Irrelevant,U663,pearlofqatar,I had an appointment at Al Ahli dermatology department scheduled for 1.20 pm today. As I arrived on time; I am told to wait for half an hour as the doctor left for his lunch break; without caring about his patient. I cancelled the appointment and left the hospital. Is it a fair treatment? Your comments please.,OBGYN in Doha,Does anyone know of a good OBGYN in Doha,none
3450,Q205,Opportunities,2008-02-12 05:18:20,Q205_R3,3,PerfectMatch,U1643,Lacey,We are arriving in doha early March and have been thinking that I would like to teach english or something (don't know what the something is yet !) I know english is widely spoken so I am not sure how many opportunities there are for teaching english? Can anyone elaborate and explain what how i'd get started? Thanks !,how can a language teacher find a job in Doha,hello eveybody; I am planning to come to Doha in late august early sep bcz my fiancee has a job there. Im a trained english language teacher and would like to find out where I could find some employment in the city ..... any advice will greatly be appreciated,none
3451,Q205,Working in Qatar,2008-02-25 21:27:29,Q205_R14,14,Relevant,U3123,dangerousbeena,Salam u Alikum Friends!! M new in this community. Wanna Ask if someone know about vacancies for teacher assitants in kindergardens? Thank you :),how can a language teacher find a job in Doha,hello eveybody; I am planning to come to Doha in late august early sep bcz my fiancee has a job there. Im a trained english language teacher and would like to find out where I could find some employment in the city ..... any advice will greatly be appreciated,none
3452,Q205,Opportunities,2012-11-12 13:06:59,Q205_R15,15,Relevant,U1929,doha0303,Can somebody tell me how i get a good job in doha? i have an American passport and holding a husband visas; with a bachelor degree; speaking 3 languages; having a hard time to find a good job; i post my CV on many website including bayt.com and many more; but didn't get any respond. Thanks.,how can a language teacher find a job in Doha,hello eveybody; I am planning to come to Doha in late august early sep bcz my fiancee has a job there. Im a trained english language teacher and would like to find out where I could find some employment in the city ..... any advice will greatly be appreciated,none
3453,Q205,Qatar Living Lounge,2008-11-15 00:54:06,Q205_R18,18,Relevant,U3117,brandonmoseley,Sylvan Learning Center is looking for qualified teachers who are interested in working a day or two a week in the late afternoons and early evenings or during the day on Saturday. If you are interested; please send me a Private Message for more details. Thanks!,how can a language teacher find a job in Doha,hello eveybody; I am planning to come to Doha in late august early sep bcz my fiancee has a job there. Im a trained english language teacher and would like to find out where I could find some employment in the city ..... any advice will greatly be appreciated,none
3454,Q205,Opportunities,2008-03-02 00:29:44,Q205_R29,29,Relevant,U2439,esadbey,hi i am new at this forum; so sorry if u were already speaking about this topic. i am planning to move to doha on the end of this year; together with husband. he is chef in the restaurant and we are wondering how to find jobs for both of us . I am speaking english ; arabic; greek and serbian; so maybe if it is possible something in the tourism. which web sites i should visit? thanx,how can a language teacher find a job in Doha,hello eveybody; I am planning to come to Doha in late august early sep bcz my fiancee has a job there. Im a trained english language teacher and would like to find out where I could find some employment in the city ..... any advice will greatly be appreciated,none
3455,Q205,Family Life in Qatar,2010-10-26 16:59:41,Q205_R30,30,Irrelevant,U1999,myself123,Hiya; Does anyone have any kids in Parkhouse school that could give me a real good insight with regards to the teaching standards; etc please. Would the kids fit back into the UK system if they were to go back to UK? (sometime; lol) Any other comments appreciated. Thanks.,how can a language teacher find a job in Doha,hello eveybody; I am planning to come to Doha in late august early sep bcz my fiancee has a job there. Im a trained english language teacher and would like to find out where I could find some employment in the city ..... any advice will greatly be appreciated,none
3456,Q205,Moving to Qatar,2008-02-26 08:00:58,Q205_R35,35,Irrelevant,U2889,cooldood,Dear QL members; Good morning!! I have just moved in from Dubai and want to admit my child for grade 4 under cbse syllabi. Am not sure if birla is  good  or doha modern indian school?? Would be grateful if u members; with your kids in either school give me feed back  on this. And  the admissions are easily done ; I hope!! thanks for ur responses in advance.,how can a language teacher find a job in Doha,hello eveybody; I am planning to come to Doha in late august early sep bcz my fiancee has a job there. Im a trained english language teacher and would like to find out where I could find some employment in the city ..... any advice will greatly be appreciated,none
3457,Q205,Salary and Allowances,2012-03-15 16:37:42,Q205_R41,41,Relevant,U4480,salimaaa,I received a job offer of assistant teacher in a nursery. We propose me to live in a shared room in a villa with the other nursery personal and the lunch is paid by the company. Transportation frim home to work is also paid by the company. The month wage: 1100$ per month. I am a French girl and I have a bachelor degree in English and Arabic languages. What do you think about that?,how can a language teacher find a job in Doha,hello eveybody; I am planning to come to Doha in late august early sep bcz my fiancee has a job there. Im a trained english language teacher and would like to find out where I could find some employment in the city ..... any advice will greatly be appreciated,none
3458,Q205,Education,2012-08-24 18:00:50,Q205_R44,44,PerfectMatch,U4482,aik1979,Hi I am due to move to Qatar with my Family within approx 2 months. Ask schools will be half way through their first term I was considering getting a private tutor for both my kids (6yrs and 10 yrs). Private tuition available in Doha?? What costs would I be looking at?? Tuition required in English; Maths & Sciences. Thanks Abs,how can a language teacher find a job in Doha,hello eveybody; I am planning to come to Doha in late august early sep bcz my fiancee has a job there. Im a trained english language teacher and would like to find out where I could find some employment in the city ..... any advice will greatly be appreciated,none
3459,Q205,Qatari Culture,2007-10-09 07:44:53,Q205_R52,52,Irrelevant,U2557,Murali,What is the Spoken language in Doha is it Urdu or Arabic. Please let me know a website where I can learn the Spoken language in Doha?,how can a language teacher find a job in Doha,hello eveybody; I am planning to come to Doha in late august early sep bcz my fiancee has a job there. Im a trained english language teacher and would like to find out where I could find some employment in the city ..... any advice will greatly be appreciated,none
3460,Q206,Moving to Qatar,2012-09-25 15:36:57,Q206_R6,6,Irrelevant,U267,nemesis01,I am currently working here in Qatar; our employer informed us that they will transfer to contractor with less salary; but we have option not to accept; but the problem is I have Personal Loan in one of the BAnk here in DOHA; what if I will not accept the offer; what will happen to me ; I mean did the BAnk will force to pay or not?,What if????,eye contact leads an spark to your heart.....,none
3461,Q206,Visas and Permits,2007-04-15 17:42:51,Q206_R16,16,Irrelevant,U1493,GRP,Hi all. I finished my medical exam here in Doha. I would like to know besides HIV and TB; is there any other disease checked in the medical examination? Im only interested in the diseases that will make me fail the exam. And how many days or weeks will the result will be available? Thanks,What if????,eye contact leads an spark to your heart.....,none
3462,Q206,Working in Qatar,2013-08-30 11:48:06,Q206_R17,17,Irrelevant,U4228,FrenchSister,What happens if a sponsored employee refuses to sign a justified warning letter? What can the sponsoring employer do? PS: No time-waters' responses from uneducated QL members please.,What if????,eye contact leads an spark to your heart.....,none
3463,Q206,Qatar Living Lounge,2010-12-06 13:10:37,Q206_R27,27,Irrelevant,U2,anonymous,i have been livin' here for almost two years;every thing is wow;cool ;quit amazing.....thank u Qatar .... the authorities of this country is like some one decorating his own house every day and doin his best for it ....wow .... and i was askin my self a question ;what if all of them is HH hamad ?,What if????,eye contact leads an spark to your heart.....,none
3464,Q206,Qatar Living Lounge,2011-05-14 10:46:28,Q206_R30,30,Irrelevant,U4491,cutie25,"What if people never lied? Then bad things & peoples wouldn't have begun; right? Now-a-days; we see that Bad people are bad rooting from their lies. And a true good person never lies. But what if nobody lied? Then would everybody be good? Or would even then the Bad & The Good could be separated? It's in our genes from the people behind us. But if we teach the next generation that there is no such thing as a """"lie""""; what would happen?""",What if????,eye contact leads an spark to your heart.....,none
3465,Q206,Qatar Living Lounge,2011-01-02 08:49:39,Q206_R36,36,Irrelevant,U4495,Doctor34,To the best of my knowledge; you need to learn the language of any country in the western world if you want to work or survive. Health care workers in Germany are requested to learn German; and French in France...etc Will you still come here if you are requested to learn Arabic?,What if????,eye contact leads an spark to your heart.....,none
3466,Q206,Opportunities,2009-08-24 13:37:26,Q206_R39,39,Irrelevant,U400,mallrat,If you meet God in person; What would you ask If you have just one question?,What if????,eye contact leads an spark to your heart.....,none
3467,Q206,Qatar Living Lounge,2009-07-01 10:28:20,Q206_R41,41,Irrelevant,U2,anonymous,What if Qatarliving.com did not exists? Where are we now? Good to have one like this... Any other forum like this?,What if????,eye contact leads an spark to your heart.....,none
3468,Q206,Qatar Living Lounge,2007-12-30 15:14:54,Q206_R43,43,Irrelevant,U2,anonymous,What if we didn't accept our current jobs?? what if we didn't break up with our first love?? what if we didn't buy that car? what if we accepted the job offer?? What if; etc....?? Don't you think what if; and say; you should have done that instead of that??,What if????,eye contact leads an spark to your heart.....,none
3469,Q206,Sports in Qatar,2010-11-10 11:19:37,Q206_R45,45,Irrelevant,U739,astroiza,What if you had time machine and you could be transported to any time; the past or the future. What time would you choose?,What if????,eye contact leads an spark to your heart.....,none
3470,Q207,Socialising,2012-01-07 11:12:55,Q207_R23,23,Relevant,U4499,Scander10,Is there any russians here?,Russians in qatar,Are there many Russians; Georgians; Ukrainians or any guys from USSR live in Qatar? Are in Qatar Russian school ? If any one have information; please advise me. Thanks,none
3471,Q207,Welcome to Qatar,2007-10-30 14:13:27,Q207_R46,46,Irrelevant,U3988,wakenu,How does living costs; quality of life; etc (everything in general... lol) ... compare?,Russians in qatar,Are there many Russians; Georgians; Ukrainians or any guys from USSR live in Qatar? Are in Qatar Russian school ? If any one have information; please advise me. Thanks,none
3472,Q207,Family Life in Qatar,2008-09-16 23:03:26,Q207_R47,47,Relevant,U4503,Brown-eyed-girl,Does anyone know a Russian or East.European nanny in Doha? I know they are not really common but I desperately need one from Dec.full time leaving out. Thanks,Russians in qatar,Are there many Russians; Georgians; Ukrainians or any guys from USSR live in Qatar? Are in Qatar Russian school ? If any one have information; please advise me. Thanks,none
3473,Q207,Qatar Living Lounge,2010-09-10 16:41:33,Q207_R50,50,Irrelevant,U4505,Diana,Driving licence; ID; health card and some other documents been found yesterday in Russia; Saint-Petersburg. Owner is not answering at Facebook so far; so if anyone could help me contact that poor guy it would be really nice. I assume he is still in Russia. Does anyone know any mobile phone number of QP HR or travel department; who may know where that guy stay in Russia or how to contact him? Or may be you know this guy so you can contact him.,Russians in qatar,Are there many Russians; Georgians; Ukrainians or any guys from USSR live in Qatar? Are in Qatar Russian school ? If any one have information; please advise me. Thanks,none
3474,Q207,Qatar Living Lounge,2007-11-13 13:28:07,Q207_R57,57,Irrelevant,U15,Oryx,"Ok - your nominations please for the """"Most Useless Embassy"""" in Qatar? Who should have their little diplomatic flag stuffed up their nostril? Who forgets who pays their salaries to swan around to cocktail parties? Who couldn't get care less about the citizens as long as they get to have a shiny car? Who thinks a visa is a card to go shopping with? Please Give me reasons.... no more than 300 words ... thanks a bundle.""",Russians in qatar,Are there many Russians; Georgians; Ukrainians or any guys from USSR live in Qatar? Are in Qatar Russian school ? If any one have information; please advise me. Thanks,none
3475,Q207,Visas and Permits,2009-08-27 07:20:18,Q207_R61,61,Irrelevant,U1718,ers_6,Hi Everyone; I'm currently negotiating a position - I have been told they will only include my partner in the package if we are married. (This isn't an option at this stage) I would like her to have the option to be able to live with me in Doha. Whether its permanent or not is another issue. Any advice on how I can make this happen? Appreciate all your help.,Russians in qatar,Are there many Russians; Georgians; Ukrainians or any guys from USSR live in Qatar? Are in Qatar Russian school ? If any one have information; please advise me. Thanks,none
3476,Q207,Socialising,2009-06-24 14:49:47,Q207_R67,67,Irrelevant,U1414,dev.in.doha,Which part of the world has most beautiful girls. i heard somewhere Lebanese and Egyptians are most beautiful......is it true??,Russians in qatar,Are there many Russians; Georgians; Ukrainians or any guys from USSR live in Qatar? Are in Qatar Russian school ? If any one have information; please advise me. Thanks,none
3477,Q207,Politics,2009-04-02 15:17:50,Q207_R82,82,Irrelevant,U2,anonymous,The one Still Resisting or the Ones Waiting for getting Resisted.....,Russians in qatar,Are there many Russians; Georgians; Ukrainians or any guys from USSR live in Qatar? Are in Qatar Russian school ? If any one have information; please advise me. Thanks,none
3478,Q207,Socialising,2006-06-03 09:53:18,Q207_R83,83,Irrelevant,U1243,redcajun504,Ok guys I am going to prehaps ticks someone off again but I have a question; not Sunny but me. Will a Qatari man go out with a western Christian girl; have sex with her and then move on because he think women from the west are wild and sex craved. Sunny has received quite a bit response from Qatari men who want to date her once we arrive; I even got an offer myself. But I believe it is a trap and I tell Sunny be careful. Any advice out there?,Russians in qatar,Are there many Russians; Georgians; Ukrainians or any guys from USSR live in Qatar? Are in Qatar Russian school ? If any one have information; please advise me. Thanks,none
3479,Q207,Politics,2008-08-14 06:41:35,Q207_R94,94,Irrelevant,U984,AbuAmerican,Russia deploys nukes to South Ossetia http://freeandindependent.wordpress.com/2008/08/11/russians-move-2-ss-21-medium-range-ballistic-missile-launchers-into-south-ossetia/ Now for the drum roll U.S. (military) to take control of Georgian ports: Saakashvili http://www.reuters.com/article/politicsNews/idUSLD49893320080813?feedType=RSS&feedName=politicsNews Yeaaaa somehow this doesn't seem like a good idea.,Russians in qatar,Are there many Russians; Georgians; Ukrainians or any guys from USSR live in Qatar? Are in Qatar Russian school ? If any one have information; please advise me. Thanks,none
3480,Q208,Qatar Living Lounge,2008-01-26 03:07:31,Q208_R7,7,Relevant,U1240,dawestsides,I will have my Qtel Adsl connexion ready by tomorrow; so can you please tell me which torrents clients and sources you are using; their settings; the average download speed you reach? let's share our experiences on downloading! Thanks,How safe is it to download stuff from torrents here?,How safe is it to download stuff from torrents here? Do the internet providers keep a track of data/movies or anything at all that we download?,none
3481,Q208,Socialising,2012-05-15 08:49:30,Q208_R8,8,Relevant,U2,anonymous,So I got Qtel fiber yesterday installed; now how can i fix it ; so the ports arent blocked when I am downloading movies using bit torrent or some other torrent programs ?!?! please help. The speed test gives me 50 MB ; but on torrent im only getting 105kb???,How safe is it to download stuff from torrents here?,How safe is it to download stuff from torrents here? Do the internet providers keep a track of data/movies or anything at all that we download?,none
3482,Q208,Socialising,2012-02-21 07:54:20,Q208_R10,10,Relevant,U2,anonymous,Have you noticed many sites are blocked here in qatar ? I know msot of you use a program called hot spot ; but that is not really fast. There is a way to access those sites without using any program ; you go to google type a special word and all things are unblocked :),How safe is it to download stuff from torrents here?,How safe is it to download stuff from torrents here? Do the internet providers keep a track of data/movies or anything at all that we download?,none
3483,Q208,Advice and Help,2009-11-04 18:53:46,Q208_R11,11,Relevant,U4047,mr-me,Dear QLers; where can I download Indian movies; either complete or thru torrents? Thanks!,How safe is it to download stuff from torrents here?,How safe is it to download stuff from torrents here? Do the internet providers keep a track of data/movies or anything at all that we download?,none
3484,Q208,Qatar Living Lounge,2012-10-27 14:19:14,Q208_R14,14,Relevant,U4516,basu007,Is there any site like torrent to download free English & Hindi movies?,How safe is it to download stuff from torrents here?,How safe is it to download stuff from torrents here? Do the internet providers keep a track of data/movies or anything at all that we download?,none
3485,Q208,Socialising,2010-08-23 19:30:15,Q208_R16,16,Relevant,U3702,paradisevirus,"Which website do you guys use for downloading quality torrents? Since mininova is gone now which had moderators; which would remove sex and offending materials from site and check if each torrent is what it says it is. If you are normal QTEL user please reply; there are many who use proxy and do other stuff and access everything; """"i wanna know which sites are accessible here in qatar for normal QTEL internet user"""". I find the pirate bay good site.""",How safe is it to download stuff from torrents here?,How safe is it to download stuff from torrents here? Do the internet providers keep a track of data/movies or anything at all that we download?,none
3486,Q208,Doha Shopping,2007-12-03 17:44:48,Q208_R17,17,Irrelevant,U2085,cyrus7476,Hey. We all know where to get the pirated dvd's and cd's in Doha. Anyone knows where to get the pirated PC Softwares; like Windows Vista ; Office 2007; etc?,How safe is it to download stuff from torrents here?,How safe is it to download stuff from torrents here? Do the internet providers keep a track of data/movies or anything at all that we download?,none
3487,Q208,Computers and Internet,2008-06-22 00:00:54,Q208_R20,20,Irrelevant,U4235,jbadar,What is the fastest way to download free movies from the web?,How safe is it to download stuff from torrents here?,How safe is it to download stuff from torrents here? Do the internet providers keep a track of data/movies or anything at all that we download?,none
3488,Q208,Computers and Internet,2008-06-27 19:44:23,Q208_R21,21,Relevant,U4529,Adsforall,Guys; How is your Torrent sharing user experience in Qatar? Rall,How safe is it to download stuff from torrents here?,How safe is it to download stuff from torrents here? Do the internet providers keep a track of data/movies or anything at all that we download?,none
3489,Q208,Advice and Help,2008-07-12 00:03:31,Q208_R30,30,Irrelevant,U4532,boogieman,Hi to all! I just want to ask if the pirated DVD movies is allowed here in Qatar?Because I know one video shop producing copy of some DVD movies; they are selling around QR.10 each copy..Im concern citizen only here in doha; I just want to stop this illegal business. Where can i tell this to closed that video shop..Thanks,How safe is it to download stuff from torrents here?,How safe is it to download stuff from torrents here? Do the internet providers keep a track of data/movies or anything at all that we download?,none
3490,Q209,Advice and Help,2011-05-03 06:50:54,Q209_R3,3,PerfectMatch,U4449,tonyhanna1,Hey; I will be visiting Qatar next week and would like to know if I can drive a friend's car while there. I will have my international driving license but the car is registered in his name. Can anyone help? Thanks.,Can I drive my friends car,My father and mother are coming to qatar for 4 weeks holiday. If my father has an international driving license can he drive my car legally with no problems with the police if there is an accident.,none
3491,Q209,Qatar Living Lounge,2012-08-09 08:33:36,Q209_R8,8,Relevant,U167,robherr soft,If u r a holder of Qatar Driving license and ur visa gets cancelled and go back again here for visit visa..is ur qatar driving license still valid and can still be allowed to drive again here...any ideas?,Can I drive my friends car,My father and mother are coming to qatar for 4 weeks holiday. If my father has an international driving license can he drive my car legally with no problems with the police if there is an accident.,none
3492,Q209,Moving to Qatar,2011-07-24 20:05:25,Q209_R12,12,Relevant,U3744,usman4809,I am planning to stay here for a while on visit visa. can i drive a car that is registered under one of my friend's company name. what about the insurance issues then?,Can I drive my friends car,My father and mother are coming to qatar for 4 weeks holiday. If my father has an international driving license can he drive my car legally with no problems with the police if there is an accident.,none
3493,Q209,Cars and driving,2013-08-05 20:19:15,Q209_R14,14,Irrelevant,U4536,kingzewde,Hey guys ; I was wondering how i could get my driving license when i'm 17 because some of my friends started driving and got their licenses when they were 17 without any problems. Thank you,Can I drive my friends car,My father and mother are coming to qatar for 4 weeks holiday. If my father has an international driving license can he drive my car legally with no problems with the police if there is an accident.,none
3494,Q209,Qatar Living Lounge,2008-07-14 12:03:34,Q209_R15,15,Relevant,U2,anonymous,what will be the punishment for driving a car (friends/or someone's) without a driving license in Doha?,Can I drive my friends car,My father and mother are coming to qatar for 4 weeks holiday. If my father has an international driving license can he drive my car legally with no problems with the police if there is an accident.,none
3495,Q209,Moving to Qatar,2010-02-11 14:11:02,Q209_R16,16,Irrelevant,U4539,bibhu,Hi folks;is it possible to buy a car and resister it in my name without having a driving license?,Can I drive my friends car,My father and mother are coming to qatar for 4 weeks holiday. If my father has an international driving license can he drive my car legally with no problems with the police if there is an accident.,none
3496,Q209,Sightseeing and Tourist attractions,2011-12-28 09:06:54,Q209_R25,25,Irrelevant,U4543,ellietot,Can you tell me if there is somewhere at the inland sea where I could visit without a 4x4? We have a good new car (Acadia) but it isn't 4 wheel drive so certainly won't be driving over any dunes!!! Just wandering if there is somewhere there that can be accessed without a mountain of dunes! Thanks in advance Ellie x,Can I drive my friends car,My father and mother are coming to qatar for 4 weeks holiday. If my father has an international driving license can he drive my car legally with no problems with the police if there is an accident.,none
3497,Q209,Family Life in Qatar,2012-01-18 08:26:03,Q209_R33,33,Irrelevant,U1758,Elegance,Why is getting a car so difficult nowadays? Qatar Living ads dont look as good as before.. My husband got a Prado for 100;000 QAR with just 3000 kms driven..I see the same price on cars having driven more than 50;000 kms. Are there any other ways to find a good; second hand car?,Can I drive my friends car,My father and mother are coming to qatar for 4 weeks holiday. If my father has an international driving license can he drive my car legally with no problems with the police if there is an accident.,none
3498,Q209,Advice and Help,2010-09-26 09:09:44,Q209_R36,36,Irrelevant,U4544,sag,What do we need to do for vehicle maintenance? Routine check ups and parts replacement;etc. Any tips?,Can I drive my friends car,My father and mother are coming to qatar for 4 weeks holiday. If my father has an international driving license can he drive my car legally with no problems with the police if there is an accident.,none
3499,Q209,Qatar Living Lounge,2009-07-13 15:14:14,Q209_R41,41,Irrelevant,U3008,duncheski,Has anyone been caught drink driving here? I got caught last week; just wondering what penalty i can expect. Hoping for just a fine but wondering if anyone has had worse punishment. Also can you leave the cuntry (spelt on purpose by the way!) whilst still awaiting ur trial? Cheers.,Can I drive my friends car,My father and mother are coming to qatar for 4 weeks holiday. If my father has an international driving license can he drive my car legally with no problems with the police if there is an accident.,none
3500,Q210,Qatar Living Lounge,2010-08-20 04:25:56,Q210_R4,4,Relevant,U268,britexpat,"The """"A"""" level results were announced yesterday and Miss Newcastle 2010; Vee Sethu got A grades in biology and Spanish with a B in Chemistry. She is now off to university to read veterinary science. Shows that beauty and brains can go together :O)""",Why She !!,Why she looks at me by turning back? Why she makes me fall in love without loving me?,none
3501,Q210,Funnies,2007-08-29 09:34:44,Q210_R14,14,Irrelevant,U2,anonymous,"""""I made a mistake;"""" Miss Teen South Carolina Lauren Caitlin Upton says of her incoherent response to a question in the Miss Teen USA pageant last week. The 'Today' show gives her a second chance to get it right; and News Blogger Mo Rocca poses a challenge: Take her words and rearrange them to make sense. http://news.aol.com/entertainment/story/ar/_a/teen-beauty-queen-defends-on-air-goof/20070828084409990001?ncid=NWS00010000000001""",Why She !!,Why she looks at me by turning back? Why she makes me fall in love without loving me?,none
3502,Q210,Moving to Qatar,2007-07-07 13:53:47,Q210_R15,15,Irrelevant,U4547,bogdan,I need to find a polish lady called Dorothy around 30 years old...and this is all I know about her. Her mother urgently needs to find her...and accidentally phoned me. Does anyone know a way to trace her??,Why She !!,Why she looks at me by turning back? Why she makes me fall in love without loving me?,none
3503,Q210,Qatar Living Lounge,2009-06-14 07:23:12,Q210_R16,16,Irrelevant,U4549,swingout,hi QLers; please advice. my friends' boyfriend came to visit here in qatar around 2 months ago. now my friend is worried she had a positive pregnancy test but might be having a miscarriage. She had spotting and severe abdominal pain. Can she go to a gynecologist for check up? Would she be questioned why she's pregnant when she's not married? Please advice. thanks.,Why She !!,Why she looks at me by turning back? Why she makes me fall in love without loving me?,none
3504,Q210,Visas and Permits,2011-07-12 12:52:29,Q210_R23,23,Irrelevant,U2,anonymous,Hi Guys; I am trying to help someone here. If a maid runs away from her agency; (I found out from the agency that they handed over the passport to the CID) is there anything she can do to get the passport back somehow and get a NOC to start working ? I'm afraid it might be mission impossible but any suggestions ?,Why She !!,Why she looks at me by turning back? Why she makes me fall in love without loving me?,none
3505,Q210,Salary and Allowances,2011-09-02 01:32:38,Q210_R33,33,Irrelevant,U4552,lefern,Hi; I hope somebody can gimme some advice... If I hire a live out housemaid who comes to my house every sun-thu for about 8 hours a day & paid a fixed monthly income; does she entitled off days on public holidays? Meaning if the public holidays fall on either day on sun-thu? Thanks!,Why She !!,Why she looks at me by turning back? Why she makes me fall in love without loving me?,none
3506,Q210,Qatar Living Lounge,2012-04-11 17:12:30,Q210_R36,36,Irrelevant,U4555,Sukie Russo,My dear house help run away with her boyfriend. What are the legal formalities in this event? Should i report it to the police the same day she runaway? I tried to tell her that ill give her release so she can get married atleast; but maybe shes too scared ill send her right away to jail and so she chooses to run away. Right now; I just want to abide by the law and go on with my life.,Why She !!,Why she looks at me by turning back? Why she makes me fall in love without loving me?,none
